ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
watulaney_0002,mctondano,niaku timou waki,niaku	t<im>ou	waki,1SG	<AV.PST>person	PREP3,I was born in,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,7290,10240,pro.1:s	v:pred	adp,,watulaney
watulaney_0003,mctondano,wanua watulanèy,wanua	Watulanèy,village	PN,"Watulaney village,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,10240,11850,np:l	rn,,watulaney
watulaney_0004,mctondano,waki keluarga,waki	keluarga,PREP3	family,"to the family,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,12560,14610,adp	np:obl,,watulaney
watulaney_0005,mctondano,tulangi korèngkèng,Tulangi	Korèngkèng,PN	PN,of Tulangi Korengkeng.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,15806,17654,rn_np	rn_np,,watulaney
watulaney_0006,mctondano,ee,#	ee,#	HES,"Erh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,18408,19514,##	nc,,watulaney
watulaney_0007,mctondano,niaku wewèan,niaku	wewèan,1SG	EXIST,I have,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,19520,21030,pro.1:dt	other:predex,,watulaney
watulaney_0008,mctondano,kaka telu,kaka	telu,older.sibling	three,three older siblings.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,21280,22930,np.h:s	rn,,watulaney
watulaney_0009,mctondano,niaku oki' ka'epat,#	niaku	oki'	ka-epat,#	1SG	small	ORD-four,I am the fourth child.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,24050,26840,##	pro.1:s	other:pred	rn,,watulaney
watulaney_0010,mctondano,kèimatuari wewènè waya,#	kèy=	matuari	wewènè	waya,#	1.PL.EX.NOM=	sibling	woman	all,We siblings are all women.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,27960,30300,##	=pro.1:s	ln_np.h	np:pred	rn,,watulaney
watulaney_0011,mctondano,ee ngaranèa mulai,#	ee	ngaran	=nèa	mulai,#	HES	name	=3PL.GEN	begin,"Erh, there names are, firstly,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,32413,35833,##	nc	np:s	=rn_pro.h:poss	other,,watulaney
watulaney_0012,mctondano,siee,si=	ee,AN.SG=	HES,"the, eh",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,36253,38613,=ln	nc,,watulaney
watulaney_0013,mctondano,oki ketarè,oki'	ka-tarè,small	very-new,(with) the first child.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,39133,40763,other:pred	rn,,watulaney
watulaney_0014,mctondano,"wewèan sinona, sikèkè, sièla maa niaku.",#	wewèan	si=	nona	si=	kèkè	si=	èla	maan	niaku,#	EXIST	AN.SG=	miss	AN.SG=	maiden	AN.SG=	PN	with	1SG,"There is the miss, the youngest, the... and me.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,41850,46250,##	other:predex	=ln	ln_np.h	=ln	ln_np.h	=ln	ln_np.h	ln	pro.1:s,,watulaney
watulaney_0015,mctondano,"ngarnanku, sefli tulangi",#	ngaran	=ku	Sefli	Tulangi,#	name	=1SG.GEN	PN	PN,My name is Sefli Tulangi.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,46340,49480,##	np:s	=rn_pro.1:poss	np.h:pred	rn_np,,watulaney
watulaney_0016,mctondano,"niaku, ee",#	niaku	e,#	1SG	HES,"I, eh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,49910,52400,##	pro.1:s	nc,,watulaney
watulaney_0017,mctondano,"simekola tèka, esdèi, esèma, aa",s<im>ekola	TK	SD	SMA	aa,<AV.PST>school	primary.school	junior.high.school	high.school	HES,"went (to) primary school, junior high school, (and) high school, ah.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,53460,56680,v:pred	ln_np	ln_np	np:l	nc,,watulaney
watulaney_0018,mctondano,niaku,#	niaku,#	1SG,I,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,57100,58630,##	pro.1:s,,watulaney
watulaney_0019,mctondano,kumawèng maan si,k<um>awèng	maan	si=,<AV>marry	with	AN.SG=,marry the,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,58710,60790,v:pred	adp	=ln,,watulaney
watulaney_0020,mctondano,tuama mekegaran dèine gèrungan,tuama	#	ZERO	maka- ngaran	Dèine	Gèrungan,man	#	ZERO	AV.POT-name	PN	PN,man named Deine Gerungan (the man who has the name Deine Gerungan).,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,60810,64910,np.h:obl	#rc_rn	0.h:a_a	v:pred	np.h:p_a	rn_np,,watulaney
watulaney_0021,mctondano,meke'oki' siputri Gerungan,#	ZERO	maka-oki'	si=	putri	Gèrungan,#	ZERO	AV.POT-small	AN.SG=	daughter	PN,"(We) have a child, the Gerungan daughter.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,65470,69510,##	0.1:a_a	v:pred	=ln	np.h:p_a	rn_np,,watulaney
watulaney_0022,mctondano,"ee, ye'in sioki'ku masekola waki èsèma satu tondano",#	ee	ye'i	si=	oki'	=ku	ma-sekola	waki	SMA	satu	Tondano,#	HES	now	AN.SG=	small	=1SG.GEN	AV.DYN-school	PREP3	high.school	one	PN,Eh now my child goes to the high school one in Tondano.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,70320,75010,##	nc	other	=ln	np.h:s	=rn_pro.1:poss	v:pred	adp	np:l	rn	rn_np,,watulaney
watulaney_0023,mctondano,"e, kelas telu",e	kelas	telu,HES	class	three,"Eh, class three.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,76780,79800,nc	np:other	rn,,watulaney
watulaney_0024,mctondano,"ee, waki wanuaku kelaker patuari",#	ee	waki	wanua	=ku	ka-laker	pa-tuari,#	HES	PREP3	village	=1SG.GEN	very-many	nuclear.family,"Erh, in my village (are) many families [lit. 'very many are families'].",en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,81040,85350,##	nc	adp	np:l	=rn_pro.1:poss	other:pred	np:s,,watulaney
watulaney_0025,mctondano,ee,e,HES,"Eh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,86330,87780,nc,,watulaney
watulaney_0026,mctondano,e pepayangenèa,#	e	Ce-pa'ayang-en	=nèa,#	HES	NR-work-PV	=3PL.GEN,Their jobs,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,89400,91580,##	nc	np:s	=rn_pro.h:poss,,watulaney
watulaney_0027,mctondano,ee,e,HES,erh,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,91750,92630,nc,,watulaney
watulaney_0028,mctondano,kelaker,ka-laker,very-many,are very many.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,92630,93761,other:pred,,watulaney
watulaney_0029,mctondano,wewèan sèpetani,#	wewèan	sè=	petani,#	EXIST	AN.PL=	farmer,There are farmers.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,93861,95621,##	other:predex	=ln	np.h:s,,watulaney
watulaney_0030,mctondano,"wewèan sèmewangker, wawèan sèmapa'ayang kantor",#	wewèan	#	sè=	ma-wangker	#	wewèan	#	sè=	ma-pa'ayang	kantor,#	EXIST	#	3PL.REL=	AV.DYN-sell	#	EXIST	#	3PL.REL=	AV.DYN-work	office,There are those who sell [i.e. traders]. There are (those who work (in) offices [i.e. office workers].,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,95791,100721,##	other:predex	#rc:s	=pro.h:s	v:pred	##	other:predex	#rc:s	=pro.h:s	v:pred	np:obl,,watulaney
watulaney_0031,mctondano,pokonya,#	pokok	=nya,#	primary	=3SG.GEN,"Primarily,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,100721,102091,##	other	=rn_pro:poss,,watulaney
watulaney_0032,mctondano,"ee, kelaker karangan, ee papa'yanganè wal",e	ka-laker	karengan	e	Ce-pa'ayangan	=nèa	#	walau,HES	very-many	definitely	HES	NR-work-LV	=3PL.GEN	#	although,"erh, (there are) definitely many (of) their jobs. Although,",en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,102241,105261,nc	other:pred	other	nc	np:s	=rn_pro.h:poss	#ac	other,,watulaney
watulaney_0033,mctondano,eem,em,HES,"ehm,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,105481,107281,nc,,watulaney
watulaney_0034,mctondano,waki wanuamèi,waki	wanua	=mèy,PREP3	village	=1PL.EX.GEN,"in our village,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,107367,109757,adp	np:l	=rn_pro.1:poss,,watulaney
watulaney_0035,mctondano,ee,e,HES,"erh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,111270,112050,nc,,watulaney
watulaney_0036,mctondano,"laker karangan sèee, mepa'ayang uma",laker	karengan	#	sè=	e	ma-pa'ayang	uma,many	definitely	#	3PL.REL=	HES	AV.DYN-work	fields,(there are) definitely many who work the fields [i.e. are farmers].,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,112860,117770,other:pred	ln	#rc:s	=pro.h:a_a	nc	v:pred	np:p_a,,watulaney
watulaney_0037,mctondano,ee,e,HES,"erh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,118560,120150,nc,,watulaney
watulaney_0038,mctondano,uma nitu,#	uma	ni'tu,#	field	DEM2,(In) these fields,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,121740,123180,##	np:l	rn,,watulaney
watulaney_0039,mctondano,"sèa sèma, matanem se'ut, cinkè'",sèa	sè=	ma—	ma-tanem	se'ut	cinkè,3PL	3PL.NOM=	HES	AV.DYN-cultivate	banana	clove,"they, they grow bananas, cloves,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,123270,127080,pro.h:dt_a_a	=pro.h:a_a	nc	v:pred	ln_np	ln_np,,watulaney
watulaney_0040,mctondano,marisa,marisa,chilli,chillies.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,127770,130240,np:p_a,,watulaney
watulaney_0041,mctondano,sèma,#	sè=	ma—,#	3PL.NOM=	HES,They,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,131930,133820,##	=pro.h:s	nc,,watulaney
watulaney_0042,mctondano,mepa'ayang waki uma ni'tu,ma-pa'ayang	waki	uma	ni'tu,AV.DYN-work	PREP3	fields	DEM2,work in those fields.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,134090,135960,v:pred	adp	np:l	rn,,watulaney
watulaney_0043,mctondano,"sa sèa matanem cinkè' sèmepa'ayang mèmang ulit ulit, ee",#	#	sa	sèa	ma-tanem	cinkè'	%	sè=	ma-pa'ayang	mèmang	ulit	ulit	e,#	#	if	3PL	AV.DYN-cultivate	cloves	%	3PL.NOM=	AV.DYN-work	truly	RDP	correct	HES,"When they grow cloves, they truly work properly, erh.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,136227,141165,##	#ac	other	pro.h:a_a	v:pred	np:p_a	%	=pro.h:s	v:pred	rv	rv	rv	nc,,watulaney
watulaney_0044,mctondano,supaya ee,#	supaya	e,#	so.that	HES,"In order that, erh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,143390,145980,#ac	other	nc,,watulaney
watulaney_0045,mctondano,cinkè' nitu musti ma,cinkè'	ni'tu	musti	ma—,clove	DEM2	must	HES,"these cloves must,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,147114,149290,np:s	rn	aux	nc,,watulaney
watulaney_0046,mctondano,mawua laker,ma-wu'a	laker,EV.STAT-fruit	many,bloom a lot (yield a lot of fruit).,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,149290,150780,v:pred	rv,,watulaney
watulaney_0047,mctondano,sème,#	sè=	me-,#	3PL.NOM=	HES,They,en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,150780,152330,##	=pro.h:a_a	nc,,watulaney
watulaney_0048,mctondano,"mabersi cinkè' sèma, marou' witek waki",ma-weresi	cinkè'	#	sè=	ma—	ma-row'	witek	waki,AV.DYN-clean	clove	#	3PL.NOM=	HES	AV.DYN-far	larvae	PREP3,clean the cloves. They remove the grub larvae from,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,152330,156340,v:pred	np:p_a	##	=pro.h:a_a	nc	v:pred	np:p_a	adp,,watulaney
watulaney_0049,mctondano,"ee, apa, waki po'ongna cinkè",e	apa	waki	po'ong	=na	cinkè,HES	what	PREP3	tree	=3SG.GEN	clove,"erh, what, from the clove trees.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,156437,159540,nc	nc	adp	np:obl	=rn_pro:poss	rn_np,,watulaney
watulaney_0050,mctondano,sèmapupuk,#	sè=	ma-pupuk	ZERO,#	3PL.NOM=	AV.DYN-fertilizer	ZERO,They fertilize (the fields).,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,159540,161410,##	=pro.h:a_a	v:pred	0:p_a,,watulaney
watulaney_0051,mctondano,"sèmawingkung, sèma",#	sè=	ma-wingkung	#	sè=	ma—,#	3PL.NOM=	AV.DYN-hoe.the.ground	#	3PL.NOM=	HES,"They hoe the ground. They,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,161410,165320,##	=pro.h:s	v:pred	##	=pro.h:a_a	nc,,watulaney
watulaney_0052,mctondano,maberesiberesi waya,ma-weresi-weresi	waya,AV.DYN-RDP-clean	all,are cleaning (removing bug larvae) all,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,166410,168000,v:pred	ln,,watulaney
watulaney_0053,mctondano,"poong cinkè' nitu supaya, supaya po'ong nitu mawua' laker karangen",po'ong	cinkè	ni'tu	#	supaya	supaya	po'ong	ni'tu	ma-wu'a	laker	karengan,tree	clove	DEM2	#	HES	so.that	tree	DEM2	EV.STAT-fruit	many	definitely,"these clove trees, so that, so that these trees definitely bear a lot of fruit.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,168110,172170,np:p_a	rn_np	rn	#ac	nc	other	np:s	rn	v:pred	rv	rv,,watulaney
watulaney_0054,mctondano,ee,e,HES,Eh,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,173760,175380,nc,,watulaney
watulaney_0055,mctondano,"sa sia simelamou sicinke', sè",#	sa	sia	s<im>ela	=mow	si=	cinkè	#	sè=,#	if	3SG	<AV.PST>big	=CMP	AN.SG=	clove	#	HES,"If it grows, the cloves. They",en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,177810,180610,#ac	other	pro.h:s	v:pred	=rv	=ln	np:dt_s	##	nc,,watulaney
watulaney_0056,mctondano,sèmusti parou'an witek supaya,sè=	musti	pa-row'-an	ZERO	witek	#	supaya,3PL.NOM=	AUX.must	DYN-far-LV	ZERO	larvae	#	so.that,"they, must be removed (by the farmers) the grubs, so that",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,180750,183650,=pro:p_u	aux	v:pred	0.h:a_u	np:dt_p_u	#ac	other,,watulaney
watulaney_0057,mctondano,sisumela,si=	s<um>ela,3SG.NOM=	<AV>big,it (the tree) will grow.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,183920,185640,=pro:s	v:pred,,watulaney
watulaney_0058,mctondano,po'ongna sisumela o mawu'a laker,#	po'ong	=na	si=	s<um>ela	#	wo	ZERO	ma-wua'	laker,#	tree	=3SG.GEN	3SG.NOM=	<AV>big	#	and	ZERO	EV.STAT-fruit	many,"Its tree, it will grow and bear a lot of fruit.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,185680,189990,##	np:dt_s	=rn_pro:poss	=pro:s	v:pred	##	other	0:s	v:pred	rv,,watulaney
watulaney_0059,mctondano,waki wanuamèi,#	waki	wanua	=mèy,#	PREP3	village	=1PL.EX.GEN,In our village,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,198350,200600,##	adp	np:l	=rn_pro.1:poss,,watulaney
watulaney_0060,mctondano,e ngarana,e	ngaran	=na,HES	name	=3SG.GEN,"its name is,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,200820,203050,nc	np:s	=rn_pro:poss,,watulaney
watulaney_0061,mctondano,ee watulanèy,e	Watulanèy,HES	PN,"erh, Watulaney,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,203720,206930,nc	np:pred,,watulaney
watulaney_0062,mctondano,eem apa,eem	apa,HES	what,erm what?,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,210034,212300,nc	nc,,watulaney
watulaney_0063,mctondano,sejarahna nitu,#	sejarah	=na	ni'tu,#	history	=3SG.GEN	DEM2,That is its history.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,214130,216790,##	np:pred	=rn_pro:poss	pro:s,,watulaney
watulaney_0064,mctondano,"karna wewèan waki wanua ee, ngarana ee",#	karena	wewèan	waki	wanua	e	ngaran	=na	e,#	because	EXIST	PREP3	village	HES	name	=3SG.GEN	HES,"Because there is in the village, erh its name is, erh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,217750,223070,#ac	other	other:predex	adp	np:l	nc	np:s	=rn_pro:poss	nc,,watulaney
watulaney_0065,mctondano,apa,apa,what,what?,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,223660,224770,nc,,watulaney
watulaney_0066,mctondano,"rano batu licin, a",rano	batu	licin,water	rock	slippery,(it means) slippery water rock.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,228930,231650,np:other	rn	rn,,watulaney
watulaney_0067,mctondano,"ee, batu licin ni'tu",#	e	batu	licin	ni'tu,#	HES	rock	slippery	DEM2,"Eh, that slippery rock,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,232720,235750,##	nc	np:s	rn_np	rn,,watulaney
watulaney_0068,mctondano,ee,e,HES,"erh,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,236120,238100,nc,,watulaney
watulaney_0069,mctondano,sejarah dari,sejarah	dari,history	PREP1,(is) the history from.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,238300,240090,np:pred	adp,,watulaney
watulaney_0070,mctondano,"ee, o toumou",#	e	wo	ZERO	tow	=mow,#	HES	and	ZERO	like	=CMP,"Erth, and it (the name) is like,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,240415,243075,##	nc	other	0:s	other	=other,,watulaney
watulaney_0071,mctondano,wanua watulanèy,wanua	Watulanèy,village	PN,"the village 'Watulaney',",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,245580,247110,np:pred	rn_np,,watulaney
watulaney_0072,mctondano,"batu watu, licin lanèy, jadi","batu	watu	licin	lanèy,	#	jadi",rock	rock	slippery	slippery	#	thus,"rock, rock, slippery, slippery, (first in Indonesian and then in Tondano). So",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,247220,250450,nc	nc	nc	nc	##	other,,watulaney
watulaney_0073,mctondano,ee mamualila,e	ZERO	ma-muali	=la,HES	ZERO	STAT.EV-become	=DIR.PROX,erh (the name) becomes,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,250450,252190,nc	0:s	v:pred	=rv,,watulaney
watulaney_0074,mctondano,"wanuamèi, watulanèy",wanua	=mèy	Watulanèy,village	=1PL.EX.GEN	PN,"our village, Watulaney.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,252280,254810,np:other	=rn_pro.1:poss	rn_np,,watulaney
watulaney_0075,mctondano,"aa, ye'in sè",#	aa	ye'in	sè=,#	HES	now	HES,"Ah, nowadays the",en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,263240,265250,#ac	nc	other	nc,,watulaney
watulaney_0076,mctondano,"sètou waki wanua, wanuaku",sè=	tow	waki	wanua	wanua	=ku,AN.PL=	people	PREP3	HES	village	=3SG.GEN,"the people in village, my village,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,265390,268120,=ln	np.h:dt_a_a	adp	nc	np:l	=rn_pro.1:poss,,watulaney
watulaney_0077,mctondano,ee,e,HES,erh,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,268829,270082,nc,,watulaney
watulaney_0078,mctondano,sèa,sèa,HES,they.,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,272510,273980,nc,,watulaney
watulaney_0079,mctondano,"sa sèa mepanen cinkè, mao, mapan, mepanen cinkè",sa	sèa	ma-panen	cinkè	mao	#	ZERO	ma-panen	cinkè,if	3PL	AV.DYN-cultivate	clove	HES	#	ZERO	AV.DN-cultivate	clove,"If they grow cloves, grow. (They) grow cloves.",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,274345,279425,other	pro.h:a_a	v:pred	np:p_a	nc	##	0.h:a_a	v:pred	np:p_a,,watulaney
watulaney_0080,mctondano,sè,#	sè=,#	3PL.NOM=,"They,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,279710,281310,##	=pro.h:a_a,,watulaney
watulaney_0081,mctondano,"ma, masèro tou waki",ma—	ma-sèro	tow	waki,HES	AV.DYN-search	person	PREP3,search for people from,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,281530,284320,nc	v:pred	np.h:p_a	adp,,watulaney
watulaney_0082,mctondano,luar luar wanua mèi matipu cinkè' mewaliwali,luar	luar	wanua	#	ZERO	<um> èy	ma-tipu'	cinkè'	ma-wali wali,outside	outside	village	#	ZERO	<AV>come	AV.DYN-pick	cloves	EV.STAT-RDP-together,outside the village. (They) come and pick cloves together (with the villagers).,en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,284430,287700,ln	ln	np:l	##	0.h:a_a	lv	v:pred	np:p_a	rv,,watulaney
watulaney_0083,mctondano,pasèwan nètou ma,#	ZERO	pa-sewa-en	nè=	tow	#	ZERO	ma—,#	ZERO	DYN-hire-PV	AN.PL.GEN=	person	#	ZERO	HES,(The outsiders) are hired by people (from the village). (They),en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,288510,290870,##	0.h:p_u	v:pred	=ln	np.h:a_u	##	0.h:a_a	nc,,watulaney
watulaney_0084,mctondano,matipu',ma-tipu'	ZERO,AV.DYN-pick	ZERO,pick (the cloves).,en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,291080,292400,v:pred	0:p_a,,watulaney
watulaney_0085,mctondano,o,#	wo,#	and,"And,",en,MORPHEME_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,294250,295920,##	other,,watulaney
watulaney_0086,mctondano,"pawèèan kumaan sèa, pa pawèaren pokoknya sè",pa-wèè-an	ZERO	k<um>aan	sèa	#	pa—	ZERO	pa-wèar-en	ZERO	#	pokok	=nya	sè=,DYN-give-LV	ZERO	<AV>rice	3PL	#	HES	ZERO	DYN-pay-PV	ZERO	#	primarily	=3SG.GEN	HES,"They are given food (by the villagers). They are paid (by them). Primarily they,",en,WORD_ALIGNED,,watulaney_mp3 watulaney_wav watulaney_eaf watulaney_xml watulaney_tsv,,299780,303270,v:pred	0.h:a_u	np:p_u	pro.h:obl	##	nc	0.h:p_u	v:pred	0.h:a_u	##	other	=rn_pro:poss	nc,,watulaney
